ResponseId,Age,Country,EdLevel,RecordType,TechCategory,TechType,TechValue
25013,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,Bash/Shell (all shells)
41127,25-34 years old,United States of America,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Want,Language,Java
27699,25-34 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,HTML/CSS
30162,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,Microsoft SQL Server
14967,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,Snowflake
7047,25-34 years old,France,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Want,Database,Redis
43545,25-34 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,Python
41805,45-54 years old,United Kingdom of Great Britain and Northern Ireland,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,Microsoft SQL Server
17023,25-34 years old,Italy,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,MongoDB
9085,25-34 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Platform,Cloudflare
8101,35-44 years old,Japan,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,SQL
37124,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Platform,Fly.io
36667,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,Dynamodb
19052,45-54 years old,United Kingdom of Great Britain and Northern Ireland,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Platform,Amazon Web Services (AWS)
18827,25-34 years old,Brazil,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Platform,Cloudflare
21563,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,Swift
24239,25-34 years old,Brazil,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,HTML/CSS
33268,55-64 years old,United States of America,Some college/university study without earning a degree,Technology,Worked,Language,HTML/CSS
14362,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Platform,Digital Ocean
22132,25-34 years old,Ukraine,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Want,Platform,Firebase
11643,18-24 years old,Ukraine,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Database,PostgreSQL
1669,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,MongoDB
56344,18-24 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,C++
28601,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,PostgreSQL
44366,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,Python
40012,45-54 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,PostgreSQL
46257,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,JavaScript
35776,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,C++
46464,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,Cosmos DB
33987,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,MariaDB
44969,25-34 years old,Belgium,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Database,PostgreSQL
55447,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,SQL
6555,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,Dynamodb
45102,35-44 years old,Germany,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Language,Dart
19585,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,JavaScript
44501,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,TypeScript
8586,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,JavaScript
59190,25-34 years old,United States of America,Some college/university study without earning a degree,Technology,Worked,Language,SQL
30399,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,MySQL
54416,25-34 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Platform,Microsoft Azure
13101,18-24 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Platform,Heroku
8622,45-54 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,Microsoft SQL Server
39833,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,SQLite
24517,25-34 years old,United Kingdom of Great Britain and Northern Ireland,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,MySQL
58064,25-34 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Platform,Microsoft Azure
42558,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,PowerShell
58989,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Platform,Google Cloud
45713,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,Redis
30595,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,MongoDB
50983,25-34 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,C
6689,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,Microsoft SQL Server
61942,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Platform,VMware
33035,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,PostgreSQL
8094,25-34 years old,Germany,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Platform,Amazon Web Services (AWS)
19372,45-54 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,Apex
62354,25-34 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,PostgreSQL
27957,25-34 years old,Serbia,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Want,Database,MongoDB
46696,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,JavaScript
27104,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,Python
31084,18-24 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,C
56270,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,PostgreSQL
15226,18-24 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,Couch DB
10229,18-24 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,HTML/CSS
57577,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,Dynamodb
53436,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,Dart
51821,25-34 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,SQL
17954,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,Firebase Realtime Database
21339,35-44 years old,United States of America,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Want,Language,JavaScript
28015,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Platform,Amazon Web Services (AWS)
42497,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,Swift
47783,35-44 years old,Germany,Some college/university study without earning a degree,Technology,Worked,Platform,OVH
27169,18-24 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,C
1963,25-34 years old,Canada,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Technology,Worked,Language,Go
46699,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Platform,Amazon Web Services (AWS)
50232,35-44 years old,India,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Language,Perl
32130,25-34 years old,United Kingdom of Great Britain and Northern Ireland,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,Go
37685,25-34 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Platform,Heroku
42272,25-34 years old,United States of America,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Language,Python
47079,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,Java
54045,25-34 years old,Canada,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,HTML/CSS
40131,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,Snowflake
16290,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,Python
14810,25-34 years old,France,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Database,PostgreSQL
48589,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,TypeScript
48735,45-54 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,Python
47795,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,PostgreSQL
15789,25-34 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,MongoDB
27354,25-34 years old,Ukraine,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Database,BigQuery
33379,35-44 years old,Canada,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,MongoDB
11748,18-24 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,Supabase
33468,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,Microsoft SQL Server
35554,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,HTML/CSS
51992,25-34 years old,Germany,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,Java
33079,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,HTML/CSS
1529,25-34 years old,Ukraine,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Language,PowerShell
9006,45-54 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,PostgreSQL
31213,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,Dynamodb
4243,18-24 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,C
61319,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,MongoDB
3970,25-34 years old,Germany,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Platform,Cloudflare
23114,25-34 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Platform,Google Cloud
52589,25-34 years old,Switzerland,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Want,Language,Go
1262,35-44 years old,Germany,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,PowerShell
56344,18-24 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Database,MySQL
49093,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,MATLAB
25073,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Platform,Netlify
31771,25-34 years old,Turkey,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,TypeScript
2494,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,Go
395,25-34 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,PHP
60022,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Platform,Heroku
2203,18-24 years old,Canada,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,C#
37997,25-34 years old,Ukraine,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Worked,Language,JavaScript
63293,25-34 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,HTML/CSS
18670,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,TypeScript
19085,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Platform,Vercel
9454,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,Kotlin
38475,25-34 years old,United States of America,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Want,Platform,Amazon Web Services (AWS)
19701,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,PostgreSQL
32582,25-34 years old,Germany,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Want,Language,OCaml
20308,25-34 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Platform,Google Cloud
40070,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Database,PostgreSQL
29653,25-34 years old,Germany,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Want,Platform,Microsoft Azure
18609,25-34 years old,Australia,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,HTML/CSS
48859,25-34 years old,Germany,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Platform,Heroku
11367,25-34 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,TypeScript
8270,25-34 years old,Ukraine,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Technology,Want,Language,Python
12939,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Language,HTML/CSS
24120,25-34 years old,India,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Platform,Oracle Cloud Infrastructure (OCI)
18266,25-34 years old,Pakistan,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,JavaScript
33057,35-44 years old,United States of America,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Worked,Platform,Cloudflare
29159,25-34 years old,Ukraine,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,HTML/CSS
45162,25-34 years old,Canada,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Technology,Want,Language,PowerShell
